CustomerID,TransactionDate,TransactionType,Description,Amount
69162,2023-07-19,Payment,Particular collection participant kitchen.,-1125.17
69162,2022-10-08,Fee,Good among own picture it require.,-1377.48
69162,2022-08-11,Transfer,Value culture computer seven us.,1527.05
69162,2021-09-23,Withdrawal,Rule me summer clearly wall.,904.15
69162,2024-04-23,Withdrawal,Majority thing garden past detail series.,1146.94
69162,2023-09-27,Transfer,Nearly support majority.,-1174.14
69162,2025-01-27,Transfer,System current level.,-881.83
69162,2023-11-24,Withdrawal,Daughter lawyer full send exactly land.,-1394.12
69162,2024-02-25,Transfer,Everything under artist suffer.,-671.47
69162,2021-11-01,Transfer,Seek cause fly seem.,-618.5
69162,2023-12-14,Withdrawal,And partner lead most new.,-1374.01
37647,2022-12-21,Payment,Drive among past environmental.,380.59
37647,2023-11-27,Fee,Show certain bit possible attorney current.,-430.48
37647,2023-04-22,Withdrawal,Add road power team.,1084.53
37647,2023-09-29,Withdrawal,Agency Congress manager.,-1346.61
37647,2023-08-23,Fee,Job personal security onto doctor.,-344.56
37647,2024-06-21,Withdrawal,Six figure nature half be.,1175.07
37647,2024-10-27,Deposit,South certainly leave safe book.,1243.98
37647,2024-09-05,Withdrawal,Fine window around chair personal front.,837.0
24068,2024-11-28,Deposit,Defense economic recently read.,-944.39
24068,2023-01-14,Fee,Performance can specific performance.,-1291.54
24068,2020-12-18,Fee,Sit member onto because sure it.,1929.06
72242,2021-11-16,Transfer,President serve increase.,1055.89
72242,2022-06-01,Transfer,Player simple move reveal huge generation.,489.16
72242,2022-11-09,Fee,Record trial similar around.,1818.6
72242,2023-11-10,Deposit,Know music large identify raise relationship.,823.68
72242,2023-03-09,Withdrawal,Half fill generation third program.,-114.03
72242,2022-04-20,Withdrawal,Total among rock.,-1226.46
72242,2022-01-21,Transfer,Successful ground they job business true.,722.01
72242,2022-03-30,Withdrawal,Once scientist medical like truth.,-163.86
72242,2022-03-26,Transfer,Once section red city game foreign.,-1533.61
72242,2024-10-03,Payment,Create recognize television.,602.72
72242,2024-01-04,Withdrawal,Buy daughter name.,-474.9
72242,2023-08-30,Fee,Unit glass authority show could.,531.08
38994,2023-02-05,Withdrawal,Son fall guy government fast.,1764.32
38994,2024-03-01,Payment,Each agree international.,-1950.06
38994,2024-06-01,Deposit,Phone lose real available.,-317.95
38994,2024-02-15,Withdrawal,Democratic left rule pass.,-1919.21
38994,2024-11-15,Fee,Day end later peace.,-196.2
38994,2023-03-03,Fee,Although cut listen into be.,408.0
38994,2025-01-06,Payment,Piece environment true money.,-510.45
38994,2025-01-31,Transfer,Deep director run fire.,-1445.47
90144,2024-12-21,Deposit,Material true behavior argue similar.,-1125.5
90144,2022-01-30,Deposit,High wrong should.,-1224.68
90144,2023-10-02,Fee,Material level add town year.,595.69
90144,2022-04-27,Fee,Me window let point difference record.,11.0
90144,2023-02-05,Deposit,Opportunity factor chair wall.,-1813.73
90144,2022-02-28,Withdrawal,Thank few question.,1458.38
90144,2023-05-11,Fee,Form mean husband total.,-222.21
90144,2022-10-02,Withdrawal,Accept vote doctor as.,-894.9
90144,2024-04-17,Deposit,Air well light.,-1918.95
90144,2022-01-16,Deposit,Cultural eye make recently store.,-423.33
90144,2022-11-20,Deposit,Leader choose democratic world.,560.58
90144,2022-08-21,Fee,Thought popular building suddenly option others.,-857.8
90144,2024-01-09,Deposit,Career write guess.,1035.74
90144,2023-10-18,Payment,Only morning me anything itself this.,-164.94
90144,2023-01-13,Deposit,Field deal marriage in hit.,1733.75
90144,2024-12-04,Deposit,Easy car agreement work important.,589.62
90144,2023-12-02,Deposit,Star data theory eat oil.,657.27
90144,2023-02-14,Payment,Follow room unit or stop challenge.,818.53
90144,2021-09-17,Withdrawal,Whatever mission those.,961.92
90144,2024-03-29,Withdrawal,Ball likely ok field production develop.,-1517.74
90144,2024-04-28,Transfer,On might effect.,38.48
90144,2023-10-30,Payment,Process anything know hope morning.,446.01
90144,2023-10-17,Fee,Save sometimes three point hand land.,1752.89
90144,2024-02-04,Transfer,Project put he apply PM.,436.78
71973,2024-10-27,Deposit,Firm story election fight behavior power.,-173.07
71973,2023-12-13,Payment,Guy receive item benefit race Congress.,-1274.48
71973,2024-04-19,Deposit,Seven health door happen example nature.,743.96
71973,2024-05-01,Payment,Report whatever nor too upon.,927.49
71973,2022-11-10,Payment,Bar food career.,-1887.95
71973,2024-06-14,Fee,Save fill everyone.,-132.66
71973,2023-03-09,Fee,Crime let car.,-54.65
71973,2024-01-16,Deposit,South draw thousand tonight note time.,-730.27
71973,2023-08-14,Fee,Cold watch no focus large.,-833.93
71973,2023-12-26,Fee,Policy central participant know remember.,-792.91
71973,2023-10-14,Payment,Size test white.,1169.53
71973,2024-01-07,Withdrawal,Central task data act.,1880.29
71973,2025-01-24,Payment,Brother hundred minute director key responsibility.,920.83
71973,2022-10-31,Deposit,Blood operation according any.,729.84
71973,2024-09-12,Fee,Issue day student pay.,-716.84
71973,2022-11-25,Fee,Since wonder individual paper challenge describe.,-460.71
71973,2024-05-02,Transfer,Strategy they leave behind baby.,-1699.84
71973,2024-03-25,Deposit,Economic tend mean.,1412.67
71973,2021-09-18,Fee,Less born work institution floor free.,-1621.85
71973,2024-04-02,Transfer,Always stage six.,936.75
71973,2023-02-28,Fee,Many develop exist necessary always place.,90.81
71973,2025-03-16,Payment,Person those big.,128.02
71973,2023-01-07,Withdrawal,Weight never offer.,522.9
71973,2024-08-02,Withdrawal,Relationship your person which easy yes.,1156.96
71973,2021-11-05,Fee,Clearly catch his item move think.,1742.85
14166,2024-03-19,Fee,Pattern serve behavior.,-81.74
14166,2024-10-30,Payment,Sister by natural.,-1341.71
14166,2024-09-23,Withdrawal,None group him.,253.53
14166,2022-10-11,Fee,Program effort similar type PM add.,1723.98
14166,2024-12-16,Transfer,Answer husband floor.,1355.34
14166,2025-01-07,Deposit,Debate past standard wish.,431.29
14166,2023-11-19,Withdrawal,Business affect after writer court.,1651.34
14166,2024-12-06,Withdrawal,Social science coach decade.,897.99
14166,2024-03-28,Payment,Family morning physical.,1205.59
14166,2025-01-10,Withdrawal,Send operation imagine.,-872.85
14166,2023-02-15,Withdrawal,Amount speech south keep thus.,1849.71
14166,2024-09-28,Withdrawal,Reduce both which candidate.,-1383.9
14166,2024-10-29,Withdrawal,Customer stop away.,298.37
14166,2024-07-27,Payment,Who court PM someone approach choice.,-1848.26
14166,2023-08-17,Transfer,Detail prevent wear.,-1246.21
14166,2024-08-21,Deposit,Writer ten game education away old.,-120.85
14166,2025-03-05,Fee,Speech someone picture minute.,-829.37
14166,2024-08-05,Fee,Against hair kitchen ball range.,-932.29
14166,2024-08-17,Deposit,Rate window gun here type customer compare.,-850.38
14166,2024-08-19,Withdrawal,Left family what security.,1909.23
14166,2023-06-30,Withdrawal,Ten whose after.,22.94
14166,2023-12-07,Deposit,Big bit southern civil idea.,-363.37
14166,2024-03-20,Payment,Move well only.,-375.61
14166,2023-04-02,Withdrawal,Born piece receive follow check.,-805.88
18320,2024-09-08,Deposit,From total officer apply.,-935.09
18320,2024-01-05,Deposit,Political Republican possible performance wonder.,-1556.33
18320,2023-11-28,Withdrawal,Piece clear and control political both.,-236.76
18320,2024-08-27,Payment,Rest guy office.,-1231.44
18320,2024-11-20,Transfer,Place finish protect person somebody.,-1525.1
18320,2023-10-13,Payment,Western result plant.,-1408.32
18320,2025-03-02,Payment,Support in yet only store.,517.2
18320,2024-06-09,Transfer,Take site last ten thing.,-415.28
18320,2024-11-05,Payment,World fire long hospital buy.,-117.67
18320,2023-11-19,Payment,Management where forget this true goal.,1847.86
18320,2024-02-11,Fee,Agent fall up.,1649.61
18320,2023-12-04,Withdrawal,Three popular if mother chair.,1598.05
18320,2025-01-19,Fee,Good carry past floor act.,183.71
18320,2023-12-17,Deposit,Sing simple tree successful partner I.,-1773.05
18320,2024-04-24,Payment,Buy college effort would consumer north.,847.83
18320,2024-10-24,Withdrawal,Camera stop cause middle.,-849.14
18320,2024-07-10,Fee,Miss kitchen property one bed.,19.37
18320,2024-05-21,Withdrawal,Test forget election.,990.58
18320,2023-11-04,Withdrawal,Spend the thousand stage.,-1482.71
18320,2024-07-04,Withdrawal,Imagine military us approach change trial.,-722.33
18320,2024-08-02,Fee,Stuff step probably.,542.83
18320,2025-01-16,Deposit,Together executive student myself away opportunity.,1761.22
18320,2025-02-22,Fee,Unit amount ball fish available kitchen.,-713.65
18320,2024-03-02,Transfer,Forward really moment appear.,1227.35
18320,2024-03-06,Deposit,Risk phone activity financial develop.,1997.72
18320,2024-01-14,Fee,Back evidence too serious specific.,-646.84
18320,2024-02-20,Transfer,Arm catch security blue college same.,910.75
18320,2024-08-22,Withdrawal,Within feeling often card participant.,1781.29
18320,2023-10-04,Fee,Take fill official character before.,133.05
68256,2024-07-10,Transfer,Effort college data camera.,93.25
68256,2024-09-26,Transfer,Kind what drop.,-473.14
68256,2025-03-05,Fee,Try final allow only.,1412.8
68256,2025-01-15,Deposit,Able mother situation suggest around.,-1990.72
68256,2024-10-18,Transfer,Food red range into night he.,-530.48
68256,2025-02-11,Fee,Top life describe new close system.,-1748.92
68256,2025-03-22,Withdrawal,Must stock artist day interesting.,-1742.87
68256,2024-10-09,Withdrawal,Carry program speech drug in up.,445.91
68256,2024-12-24,Deposit,Four risk television claim service.,-349.82
68256,2024-08-19,Payment,Campaign American do second.,-1913.79
68256,2024-10-19,Fee,Amount visit develop.,201.13
68256,2024-06-12,Withdrawal,Only relationship food lead everybody.,679.3
68256,2025-01-13,Deposit,Theory alone seat.,-665.68
68256,2025-03-22,Payment,Model environmental star class.,1651.89
68256,2024-10-18,Fee,Pressure instead well car apply themselves.,1966.57
68256,2024-10-21,Fee,Save region business leader measure act.,1149.06
68256,2024-06-02,Transfer,Oil apply western.,-1222.73
68256,2024-09-16,Deposit,Able oil around already.,442.75
68256,2025-01-18,Transfer,Everything perform dog.,-876.79
68256,2024-06-21,Transfer,Front laugh himself.,-1597.63
68256,2024-08-25,Payment,Police near manage among cold note.,-543.08
68256,2024-10-26,Deposit,Church hundred music after.,-1646.7
68256,2024-10-18,Transfer,Field ready kitchen.,-581.83
68256,2025-02-28,Withdrawal,Occur plan amount whatever.,-106.98
68256,2024-08-12,Fee,Mention environment painting voice.,-949.57
86795,2024-06-16,Payment,Religious half cover remain successful film.,1514.53
86795,2024-12-18,Withdrawal,Party former three forget firm sell.,-1920.43
86795,2024-03-23,Payment,Capital shoulder candidate effect.,-780.51
86795,2022-09-08,Deposit,Save about final.,-683.55
86795,2021-09-15,Deposit,Spring little responsibility bank ago.,-848.6
86795,2024-06-07,Fee,Middle big plant human center sing.,1777.08
86795,2023-03-20,Deposit,Field team before east.,842.2
86795,2024-05-29,Transfer,Apply also man indicate.,1094.58
86795,2024-04-09,Transfer,Health ok well.,-1675.91
86795,2021-05-18,Deposit,Song almost by perform month paper.,-1083.92
86795,2022-11-14,Transfer,Now fight no subject fast.,376.98
86795,2023-09-07,Payment,Market above lay season power.,-286.33
86795,2023-07-11,Deposit,Memory magazine them some assume.,-927.83
86795,2024-11-08,Withdrawal,Exist national order pay bad.,834.28
86795,2022-03-20,Withdrawal,Political effort evening.,-801.98
86795,2024-01-09,Transfer,Marriage member stock model.,-1525.07
86795,2023-12-01,Withdrawal,Phone charge medical view reduce.,170.42
24562,2024-12-22,Withdrawal,Executive lot reduce speak challenge place.,-934.03
24562,2022-02-10,Withdrawal,Win yes include.,-1491.26
24562,2024-02-11,Transfer,Should plan performance choice material return occur.,967.71
4241,2025-03-18,Payment,Debate kind race leader.,1027.89
4241,2025-01-22,Payment,Each total become democratic.,-812.84
4241,2024-12-07,Payment,Simply blood paper my notice tell.,-31.21
4241,2025-02-16,Fee,Lawyer ground forward again billion.,-945.62
4241,2025-01-05,Transfer,Thus check wrong.,-489.6
4241,2025-01-25,Deposit,Culture note project.,1169.1
4241,2025-03-06,Fee,Wall difference play.,-126.15
85464,2024-12-30,Withdrawal,Car race model drive.,-252.62
85464,2024-06-06,Deposit,Should position media watch although.,-1792.33
85464,2023-08-24,Payment,Situation final necessary event.,271.86
85464,2023-07-12,Transfer,Concern back environmental total pick public.,-24.05
85464,2023-07-07,Withdrawal,Break second above visit reflect.,-934.63
85464,2024-02-13,Fee,Ok better itself trip possible a.,1278.52
85464,2024-12-09,Fee,Heart apply fire.,-1375.34
85464,2024-02-26,Payment,Since company assume water stop go.,-1395.4
85464,2024-05-16,Fee,Beyond economy realize evidence crime.,-1119.15
85464,2024-09-18,Payment,Road relate first budget exactly.,-429.83
85464,2024-01-30,Deposit,Democratic popular week computer model account.,539.38
85464,2023-12-28,Fee,Will according follow.,1277.01
85464,2025-01-25,Deposit,But national entire itself pressure truth.,1447.48
85464,2024-12-20,Fee,Space up practice company.,285.05
85464,2024-03-19,Withdrawal,Deep official crime.,431.01
85464,2024-01-21,Payment,Pm buy campaign accept.,233.84
85464,2024-10-16,Deposit,Low notice prevent mouth student huge.,-1373.63
85464,2024-06-10,Withdrawal,Position film likely whether lay military.,-84.39
85464,2024-08-11,Fee,Manage simply law heavy Mr would.,-618.46
85464,2024-10-10,Deposit,Sea chance various value support.,1775.06
85464,2023-10-25,Fee,Yet mean improve future design.,933.84
85464,2024-06-15,Transfer,However respond chance.,-748.02
85464,2023-12-17,Payment,Be task visit front.,-463.67
32003,2023-05-06,Withdrawal,Evening floor quality minute.,-1024.43
32003,2023-03-27,Fee,Employee economic man.,-1248.53
32003,2024-10-27,Deposit,Forward early whether daughter add.,-414.45
32003,2024-08-08,Withdrawal,Close resource man course.,395.02
32003,2023-06-01,Fee,Make while quickly.,234.38
32003,2024-12-08,Payment,Another contain low.,-431.96
32003,2022-08-03,Withdrawal,Fish decision involve.,-1063.71
32003,2022-08-21,Fee,Movement relationship cost.,-1623.59
32003,2024-03-13,Fee,Size defense mean if bad.,-1228.74
32003,2024-10-13,Deposit,Quickly clear begin choice agent training.,1643.51
32003,2022-09-29,Deposit,Conference what black which action.,-1058.39
32003,2024-03-05,Payment,Land size stand amount.,-1847.33
32003,2023-06-05,Transfer,Open risk force own those.,1812.55
32003,2024-12-17,Payment,Indicate test health ready.,-770.42
32003,2023-11-09,Payment,North commercial population tell.,-604.05
82356,2025-02-09,Withdrawal,Crime concern in.,467.02
82356,2023-12-31,Transfer,Figure degree among nature.,-130.34
82356,2025-02-01,Payment,See thing ahead plan have green.,-154.94
82356,2024-11-07,Payment,Across important however blue.,838.69
82356,2023-10-07,Payment,Environment step successful them though.,278.43
82356,2023-10-10,Deposit,Old sometimes field agent throughout safe.,1496.59
82356,2024-11-11,Fee,Catch remain billion.,1863.69
82356,2023-06-23,Withdrawal,Former author class high story you.,1673.47
82356,2024-04-22,Deposit,Finally right guess wife six.,1680.95
82356,2024-05-11,Fee,Reflect series ball game natural resource.,1440.01
82356,2024-11-18,Withdrawal,Career eat travel customer hair.,-438.83
82294,2021-04-17,Withdrawal,Cell truth technology half.,-366.68
82294,2021-06-18,Payment,Turn staff per third member appear.,-165.51
82294,2021-08-06,Transfer,Realize south check.,-1145.32
82294,2022-09-19,Fee,Decision opportunity talk ready.,792.96
82294,2021-06-25,Withdrawal,Able history firm none produce.,246.12
